Pitch: 16.95 Roll: -169.51 Yaw: -0.50 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.61 Yaw: -0.50 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.61 Yaw: -0.50 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.61 Yaw: -0.51 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.61 Yaw: -0.51 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.92 Roll: -169.37 Yaw: -0.51 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.43 Yaw: -0.51 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.52 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.52 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.52 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.52 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.52 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.52 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.53 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.41 Yaw: -0.53 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.41 Yaw: -0.53 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.90 Roll: -169.36 Yaw: -0.54 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.90 Roll: -169.36 Yaw: -0.54 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.47 Yaw: -0.54 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.53 Yaw: -0.54 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.57 Yaw: -0.55 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.53 Yaw: -0.55 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.53 Yaw: -0.55 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.53 Yaw: -0.55 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.53 Yaw: -0.56 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.90 Roll: -169.36 Yaw: -0.56 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.90 Roll: -169.36 Yaw: -0.56 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.42 Yaw: -0.56 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.42 Yaw: -0.56 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.42 Yaw: -0.57 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.56 Yaw: -0.57 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.56 Yaw: -0.57 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.56 Yaw: -0.57 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.50 Yaw: -0.57 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.50 Yaw: -0.58 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.58 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.58 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.58 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.59 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.59 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.59 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.59 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.38 Yaw: -0.59 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.58 Yaw: -0.60 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.58 Yaw: -0.60 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.47 Yaw: -0.60 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.47 Yaw: -0.60 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.95 Roll: -169.36 Yaw: -0.60 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.43 Yaw: -0.61 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.43 Yaw: -0.61 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.46 Yaw: -0.61 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.61 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.62 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.62 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.62 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.62 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.43 Yaw: -0.62 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.92 Roll: -169.40 Yaw: -0.63 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.92 Roll: -169.40 Yaw: -0.63 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.41 Yaw: -0.63 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.93 Roll: -169.41 Yaw: -0.63 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.52 Yaw: -0.64 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.52 Yaw: -0.64 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.52 Yaw: -0.64 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.06 Roll: -169.54 Yaw: -0.64 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.50 Yaw: -0.64 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.47 Yaw: -0.65 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.39 Yaw: -0.65 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.40 Yaw: -0.66 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.40 Yaw: -0.66 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.01 Roll: -169.53 Yaw: -0.66 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.01 Roll: -169.53 Yaw: -0.66 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.66 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.96 Roll: -169.51 Yaw: -0.67 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.50 Yaw: -0.67 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.50 Yaw: -0.67 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.45 Yaw: -0.68 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.45 Yaw: -0.68 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.45 Yaw: -0.68 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.00 Roll: -169.45 Yaw: -0.68 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.46 Yaw: -0.68 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.46 Yaw: -0.69 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 17.02 Roll: -169.46 Yaw: -0.69 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.45 Yaw: -0.69 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.97 Roll: -169.45 Yaw: -0.69 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.50 Yaw: -0.70 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.50 Yaw: -0.70 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.50 Yaw: -0.70 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.48 Yaw: -0.70 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.48 Yaw: -0.70 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.44 Yaw: -0.71 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.99 Roll: -169.45 Yaw: -0.71 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.46 Yaw: -0.71 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.46 Yaw: -0.72 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.95 Roll: -169.55 Yaw: -0.72 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.95 Roll: -169.55 Yaw: -0.72 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.95 Roll: -169.55 Yaw: -0.72 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.46 Yaw: -0.73 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.46 Yaw: -0.73 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.42 Yaw: -0.73 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.42 Yaw: -0.73 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.42 Yaw: -0.73 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.98 Roll: -169.42 Yaw: -0.73 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.74 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.74 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.74 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.74 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.74 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.74 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.75 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.75 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.75 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.75 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.75 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 16.94 Roll: -169.48 Yaw: -0.75 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 34.84 Roll: -159.50 Yaw: -0.77 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 14.48 Roll: -158.26 Yaw: -0.82 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 5.16 Roll: -172.79 Yaw: 1.53 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 3.20 Roll: -164.20 Yaw: 2.98 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 3.21 Roll: -164.20 Yaw: 3.54 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 3.20 Roll: -164.20 Yaw: 4.13 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 3.20 Roll: -164.20 Yaw: 4.96 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 3.39 Roll: -164.12 Yaw: 5.95 Velocity X: -0.00 m/s, Y: -0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 3.20 Roll: -164.20 Yaw: 6.96 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -0.92 Roll: -159.79 Yaw: 9.47 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -9.28 Roll: -157.61 Yaw: 12.44 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -9.30 Roll: -157.62 Yaw: 13.71 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -9.30 Roll: -157.62 Yaw: 14.93 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -9.27 Roll: -157.60 Yaw: 16.08 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.00 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -9.30 Roll: -157.62 Yaw: 17.20 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -23.73 Roll: -147.26 Yaw: 20.24 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -23.73 Roll: -147.26 Yaw: 22.06 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -23.77 Roll: -147.27 Yaw: 23.84 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -23.73 Roll: -147.26 Yaw: 25.47 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -23.73 Roll: -147.26 Yaw: 27.23 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: -23.73 Roll: -147.26 Yaw: 28.77 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 37.27 Roll: -130.26 Yaw: 31.67 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 37.28 Roll: -130.25 Yaw: 32.45 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 37.28 Roll: -130.25 Yaw: 32.94 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 10.36 Roll: -153.33 Yaw: 33.23 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 10.36 Roll: -153.33 Yaw: 33.31 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
Pitch: 10.36 Roll: -153.33 Yaw: 33.40 Velocity X: -0.00 m/s, Y: 0.00 m/s, Z: 0.01 m/s Position X: -0.00 m, Y: 0.00 m, Z: -0.00 m
